,loan_id,age,education,proof_submitted,loan_amount,asset_cost,no_of_loans,no_of_curr_loans,last_delinq_none,loan_default
463,464,47,2.0,Aadhar,690708,851628,0,0,0,0
464,465,32,1.0,Aadhar,871228,896000,3,2,0,1
465,466,30,,Aadhar,663108,944868,4,2,0,0
466,467,36,2.0,Driving,679036,874100,3,2,0,1
467,468,37,2.0,Aadhar,696108,894324,4,3,0,0
468,469,30,2.0,Aadhar,656004,790800,10,10,0,0
469,470,37,2.0,Aadhar,645636,814200,0,0,0,0
470,471,37,2.0,Aadhar,448980,799380,4,3,0,0
471,472,26,2.0,Aadhar,708156,926604,0,0,0,0
472,473,36,1.0,VoterID,672516,810120,10,0,0,0
473,474,30,2.0,Aadhar,1485016,1991660,3,2,0,1
474,475,42,1.0,Aadhar,546588,828000,0,0,0,0
475,476,34,2.0,VoterID,758956,759848,3,2,0,1
476,477,39,2.0,Aadhar,722556,951348,0,0,0,0
477,478,29,1.0,Aadhar,528000,686400,0,0,0,0
478,479,41,1.0,Aadhar,750156,975600,0,0,0,0
479,480,51,1.0,Aadhar,736936,728240,5,2,0,1
480,481,36,1.0,Aadhar,835396,772016,5,4,0,1
481,482,49,2.0,Aadhar,532188,761496,0,0,0,0
482,483,50,2.0,Aadhar,668188,761240,3,2,0,1
483,484,32,1.0,Aadhar,719364,868092,0,0,0,0
484,485,31,2.0,PAN,955804,1107740,3,2,0,1
485,486,37,2.0,Aadhar,667908,829140,3,0,0,0
486,487,49,2.0,Aadhar,544188,838032,0,0,0,0
487,488,30,1.0,Aadhar,782184,915252,7,5,0,0
488,489,36,2.0,Aadhar,772156,769520,32,10,0,1
489,490,47,2.0,VoterID,615636,932400,0,0,0,0
490,491,46,2.0,Aadhar,681756,905664,18,6,0,0
491,492,28,,Aadhar,816556,714716,3,2,0,1
492,493,54,2.0,Aadhar,757108,702512,11,8,0,1
493,494,40,1.0,Aadhar,730036,720296,3,2,0,1
494,495,35,1.0,Aadhar,867184,821936,3,2,0,1
495,496,49,2.0,Aadhar,763108,780836,7,2,0,1
496,497,27,2.0,Aadhar,615636,829260,0,0,0,0
497,498,33,1.0,Aadhar,630388,665600,6,4,0,1
498,499,39,2.0,Aadhar,684156,791760,2,2,0,0
499,500,37,1.0,Aadhar,761364,983856,9,4,0,0
500,501,52,1.0,VoterID,822148,842024,3,2,0,1
501,502,38,1.0,Aadhar,642036,768900,0,0,0,0
502,503,41,1.0,Aadhar,733336,659720,5,4,0,1
503,504,30,2.0,Aadhar,788356,899504,3,2,0,1
504,505,36,2.0,Aadhar,855364,818300,3,2,0,1
505,506,38,2.0,Aadhar,708156,862092,5,3,0,0
506,507,36,2.0,Aadhar,600096,777216,31,4,0,0
507,508,31,2.0,Aadhar,633636,847884,7,6,0,0
508,509,35,2.0,Aadhar,806028,966300,9,5,0,0
509,510,42,2.0,Aadhar,615636,830352,0,0,0,0
510,511,52,1.0,Aadhar,754228,694160,7,5,0,1
511,512,40,2.0,PAN,672156,815376,0,0,0,0
512,513,31,1.0,Aadhar,886000,1052960,3,2,0,1
513,514,52,2.0,Aadhar,537268,604220,18,5,0,1
514,515,30,2.0,Aadhar,648156,801732,0,0,0,0
515,516,45,1.0,Aadhar,758556,1032000,0,0,0,0
516,517,35,1.0,Driving,750748,829724,6,5,0,1
517,518,37,1.0,Aadhar,622836,793200,0,0,0,0
518,519,28,1.0,Aadhar,778428,948000,2,2,0,0
519,520,25,1.0,Aadhar,790584,1015800,2,2,0,0
520,521,33,2.0,VoterID,902584,1110260,3,2,0,1
521,522,48,2.0,Aadhar,930028,1019600,10,8,0,1
522,523,25,2.0,Aadhar,592188,903540,0,0,0,0
523,524,47,2.0,Aadhar,861280,880400,7,5,0,1
524,525,26,2.0,Aadhar,571188,813240,2,0,0,0
525,526,37,1.0,Aadhar,501408,860364,0,0,0,0
526,527,47,2.0,Aadhar,692724,929352,3,0,0,0
527,528,35,2.0,Aadhar,379932,841488,0,0,0,0
528,529,40,1.0,Aadhar,534108,846000,2,2,0,0
529,530,44,2.0,Aadhar,706936,651392,5,2,0,1
530,531,50,1.0,Aadhar,796708,761144,18,10,0,1
531,532,37,1.0,Aadhar,870028,917600,3,2,0,1
532,533,46,2.0,Aadhar,902584,870428,3,2,0,1
533,534,44,2.0,Aadhar,389808,795948,2,0,0,0
534,535,40,1.0,Aadhar,829620,1061028,6,5,0,0
535,536,27,1.0,Aadhar,529428,793500,2,2,0,0
536,537,41,1.0,Aadhar,714840,877800,4,3,0,0
537,538,46,2.0,Aadhar,817756,740000,7,5,0,1
538,539,31,2.0,VoterID,841336,1031048,3,2,0,1
539,540,28,2.0,Aadhar,692556,837600,0,0,0,0
540,541,35,1.0,Aadhar,718956,923328,0,0,0,0
541,542,39,2.0,Aadhar,748036,757484,3,2,0,1
542,543,27,1.0,Aadhar,865476,1234740,0,0,0,0
543,544,38,2.0,Aadhar,925804,884000,5,4,0,1
544,545,41,2.0,Aadhar,555268,570836,3,2,0,1
545,546,26,2.0,Aadhar,686952,821460,2,2,0,0
546,547,36,2.0,Aadhar,710836,751148,3,2,0,1
547,548,46,2.0,Aadhar,651756,744324,0,0,0,0
548,549,49,1.0,Aadhar,768984,984000,4,4,0,0
549,550,27,2.0,VoterID,814584,956676,3,3,0,0
550,551,30,2.0,Driving,527076,900060,4,4,0,0
551,552,39,2.0,Aadhar,751636,738776,3,2,0,1
552,553,50,2.0,Aadhar,656188,672164,15,4,0,1
553,554,32,1.0,Aadhar,529428,793500,0,0,0,0
554,555,29,1.0,Aadhar,696708,808212,0,0,0,0
555,556,49,2.0,PAN,719680,688916,3,2,0,1
556,557,43,2.0,Aadhar,910548,1024032,0,0,0,0
557,558,33,2.0,Aadhar,825804,1304400,2,0,0,0
558,559,35,1.0,Aadhar,596436,784080,3,3,0,0
559,560,40,2.0,Aadhar,573268,525080,5,2,0,1
560,561,26,1.0,Aadhar,928548,1330752,0,0,0,0
561,562,47,1.0,Aadhar,841564,764000,7,5,0,1
562,563,28,2.0,Aadhar,877476,1458000,0,0,0,0
563,564,33,1.0,Aadhar,600348,832404,0,0,0,0
564,565,36,2.0,Aadhar,713364,828000,4,3,0,0
565,566,52,2.0,Aadhar,638188,816620,3,2,0,1
566,567,25,2.0,VoterID,701916,1268400,0,0,0,0
567,568,32,1.0,Aadhar,730936,704456,3,2,0,1
568,569,29,1.0,Aadhar,538188,803616,3,0,0,0
569,570,43,1.0,Aadhar,828556,768788,5,4,0,1
570,571,49,1.0,Aadhar,924292,847688,6,4,0,1
571,572,33,2.0,Aadhar,782028,925716,2,0,0,0
572,573,42,2.0,Aadhar,772584,941976,0,0,0,0
573,574,37,2.0,Aadhar,1513804,2026532,6,5,0,1
574,575,40,1.0,Aadhar,717564,860916,4,2,0,0
575,576,35,2.0,Aadhar,766792,698396,5,4,0,1
576,577,54,2.0,Aadhar,620728,1090772,3,2,0,1
577,578,37,2.0,Aadhar,615636,808920,0,0,0,0
578,579,28,2.0,Aadhar,526188,835452,0,0,0,0
579,580,29,2.0,Aadhar,585396,808260,2,2,0,0
580,581,27,1.0,Aadhar,818028,1237092,0,0,0,0
581,582,45,1.0,Aadhar,844084,754400,5,4,0,1
582,583,31,2.0,Aadhar,528148,761744,3,2,0,1
583,584,43,2.0,Aadhar,713364,826200,5,5,0,0
584,585,51,2.0,VoterID,734836,808148,5,4,0,1
585,586,45,2.0,Aadhar,715636,836000,3,2,0,1
586,587,41,2.0,Aadhar,690108,905568,3,3,0,0
587,588,39,2.0,Aadhar,789588,910092,0,0,0,0
588,589,45,1.0,Aadhar,711108,819780,5,3,0,0
589,590,41,2.0,VoterID,679548,873252,3,2,0,0
590,591,36,2.0,Aadhar,757756,725540,6,4,0,1
591,592,51,2.0,Aadhar,712036,671456,5,2,0,1
592,593,40,2.0,Aadhar,825556,836648,3,2,0,1
593,594,45,2.0,Aadhar,826584,990000,0,0,0,0
594,595,26,2.0,VoterID,849804,1249128,0,0,0,0
595,596,25,1.0,Aadhar,687108,881196,2,0,0,0
596,597,36,2.0,Aadhar,692188,823148,3,2,0,1
597,598,47,2.0,Aadhar,691936,618764,15,4,0,1
598,599,24,1.0,Aadhar,1027440,1456944,0,0,0,0
599,600,46,2.0,Aadhar,588588,850440,10,6,0,0
600,601,35,2.0,Aadhar,841476,1031088,3,2,0,0
601,602,46,1.0,Aadhar,1062232,1037600,14,7,0,1
602,603,41,2.0,Aadhar,906696,1056000,3,2,0,0
603,604,53,2.0,VoterID,843556,747956,3,2,0,1
604,605,45,2.0,Aadhar,787108,737360,9,5,0,1
605,606,37,1.0,Aadhar,376452,724152,0,0,0,0
606,607,39,1.0,Aadhar,675108,781968,4,4,0,0
607,608,50,1.0,Aadhar,816964,719996,5,4,0,1
608,609,42,1.0,Aadhar,840276,1050180,18,8,0,0
609,610,38,2.0,Aadhar,740556,1184664,0,0,0,0
610,611,33,1.0,Aadhar,529300,486800,3,2,0,1
611,612,48,2.0,Aadhar,512448,898428,0,0,0,0
612,613,44,2.0,Aadhar,609636,754584,5,3,0,0
613,614,32,1.0,Aadhar,703636,636380,6,4,0,1
614,615,28,2.0,Aadhar,944232,1308000,0,0,0,0
615,616,32,2.0,Aadhar,751636,683048,5,2,0,1
616,617,35,1.0,Aadhar,521580,837876,10,4,0,0
617,618,41,2.0,Aadhar,620676,901200,20,4,0,0
618,619,33,2.0,VoterID,675616,678356,3,2,0,1
619,620,49,1.0,Aadhar,856156,863708,9,2,0,1
620,621,51,2.0,Aadhar,811108,704000,6,5,0,1
621,622,44,1.0,Aadhar,661200,813840,0,0,0,0
622,623,38,2.0,Aadhar,556188,693336,23,4,0,0
623,624,34,2.0,Aadhar,413268,606120,22,8,0,0
624,625,36,1.0,Aadhar,562188,802932,0,0,0,0
625,626,31,,Aadhar,963432,1305960,7,5,0,0
626,627,36,2.0,Aadhar,751756,671456,5,2,0,1
627,628,47,2.0,VoterID,376224,548760,0,0,0,0
628,629,26,1.0,Aadhar,564588,814356,2,2,0,0
629,630,30,2.0,Aadhar,514728,679584,0,0,0,0
630,631,37,2.0,Aadhar,808072,743492,9,5,0,1
631,632,45,2.0,Aadhar,758556,917820,5,2,0,0
632,633,45,1.0,Aadhar,1015012,1155320,6,2,0,1
633,634,36,1.0,Aadhar,644436,751920,0,0,0,0
634,635,44,2.0,Aadhar,784428,1528824,0,0,0,0
635,636,33,1.0,Aadhar,796708,752588,3,2,0,1
636,637,26,2.0,Aadhar,648936,734244,0,0,0,0
637,638,37,,Aadhar,720436,852800,23,10,0,1
638,639,46,2.0,Aadhar,435228,736692,6,3,0,0
639,640,34,2.0,PAN,692104,792080,5,2,0,1
640,641,52,1.0,Aadhar,953476,1236272,5,2,0,1
641,642,46,2.0,Aadhar,705108,827292,0,0,0,0
642,643,48,1.0,Aadhar,566400,829944,8,7,0,0
643,644,44,2.0,Aadhar,638716,664868,3,2,0,1
644,645,47,2.0,Aadhar,941476,914384,7,5,0,1
645,646,30,1.0,Aadhar,516120,637044,0,0,0,0
646,647,47,1.0,Aadhar,620676,825000,15,8,0,0
647,648,53,2.0,Aadhar,811108,749000,11,5,0,1
648,649,30,1.0,VoterID,811108,1125524,3,2,0,1
649,650,40,2.0,Aadhar,669108,935760,0,0,0,0
650,651,25,1.0,VoterID,576696,801504,3,3,0,0
651,652,34,2.0,Aadhar,538980,797892,2,2,0,0
652,653,35,2.0,Aadhar,667188,956916,0,0,0,0
653,654,32,1.0,Aadhar,467268,697200,0,0,0,0
654,655,41,2.0,Aadhar,681108,1243452,0,0,0,0
655,656,26,,Aadhar,568188,818520,0,0,0,0
656,657,50,2.0,Aadhar,754708,662168,3,2,0,1
657,658,44,1.0,Aadhar,609636,801600,0,0,0,0
658,659,46,2.0,Aadhar,816556,879152,3,2,0,1
659,660,36,1.0,Aadhar,892828,875480,3,2,0,1
660,661,28,1.0,Aadhar,523728,820356,0,0,0,0
661,662,41,2.0,PAN,967804,1090532,3,2,0,1
662,663,41,1.0,Aadhar,870184,854000,3,2,0,1
663,664,46,1.0,Aadhar,652924,621524,3,2,0,1
664,665,53,1.0,Aadhar,674188,796220,3,2,0,1
665,666,33,1.0,Aadhar,912708,1284468,2,0,0,0
666,667,28,2.0,Aadhar,556188,926304,0,0,0,0
667,668,33,1.0,Aadhar,1096396,1301852,3,2,0,1
668,669,39,2.0,Aadhar,663108,848196,6,3,0,0
669,670,45,1.0,Aadhar,461268,800400,0,0,0,0
670,671,35,1.0,Aadhar,830056,770000,3,2,0,1
671,672,32,2.0,Aadhar,754156,717272,3,2,0,1
672,673,37,2.0,Aadhar,561268,642680,5,4,0,1
673,674,35,2.0,Aadhar,963712,1077452,6,5,0,1
674,675,36,2.0,Driving,763108,662288,5,2,0,1
675,676,32,1.0,Aadhar,666156,804744,4,2,0,0
676,677,40,2.0,Aadhar,755364,936000,5,3,0,0
677,678,44,2.0,VoterID,342348,817416,0,0,0,0
678,679,44,2.0,Aadhar,620640,754128,0,0,0,0
679,680,37,1.0,Aadhar,751104,911892,0,0,0,0
680,681,35,2.0,Aadhar,662188,817844,7,5,0,1
681,682,33,1.0,Aadhar,940204,996584,6,5,0,1
682,683,33,1.0,Aadhar,580188,846000,0,0,0,0
683,684,52,2.0,Aadhar,705196,715196,7,4,0,1
684,685,31,2.0,Aadhar,651636,840876,4,2,0,0
685,686,41,1.0,VoterID,708276,869136,6,5,0,0
686,687,47,1.0,VoterID,472440,766632,2,2,0,0
687,688,42,1.0,Aadhar,702120,839964,0,0,0,0
688,689,30,2.0,Aadhar,985804,1196216,5,2,0,1
689,690,48,1.0,Aadhar,799108,730364,7,4,0,1
690,691,35,2.0,Aadhar,280812,763524,3,0,0,0
691,692,27,1.0,Aadhar,615636,804000,4,3,0,0
692,693,41,2.0,Aadhar,813364,763304,10,7,0,1
693,694,35,2.0,VoterID,1115440,1298252,3,2,0,1
694,695,55,2.0,Aadhar,513808,655484,5,4,0,1
695,696,28,1.0,Aadhar,643236,771456,0,0,0,0
696,697,46,1.0,Aadhar,693108,801300,25,13,0,0
697,698,37,1.0,Aadhar,711108,864900,11,5,0,0
698,699,46,2.0,Aadhar,484128,688584,0,0,0,0
699,700,36,2.0,Aadhar,484728,779124,48,7,0,0
700,701,47,1.0,Aadhar,512940,923496,2,2,0,0
701,702,36,2.0,Aadhar,884604,1019808,0,0,0,0
702,703,46,1.0,Aadhar,568188,1025940,3,0,0,0
703,704,23,,Aadhar,849804,1008600,0,0,0,0
704,705,31,1.0,Aadhar,597156,792216,0,0,0,0
705,706,36,2.0,Aadhar,741420,883368,0,0,0,0
706,707,46,2.0,Aadhar,746556,850872,4,0,0,0
707,708,36,1.0,PAN,901384,1006820,3,2,0,1
708,709,30,2.0,VoterID,576108,735372,0,0,0,0
709,710,29,2.0,PAN,844788,1198728,0,0,0,0
710,711,25,1.0,VoterID,675108,827016,0,0,0,0
711,712,34,1.0,Aadhar,782956,843836,3,2,0,1
712,713,47,1.0,Aadhar,606096,776112,13,3,0,0
713,714,29,1.0,Aadhar,508728,706824,3,3,0,0
714,715,41,2.0,Aadhar,580188,726780,0,0,0,0
715,716,44,2.0,Aadhar,544188,831756,0,0,0,0
716,717,47,1.0,Aadhar,699108,932124,0,0,0,0
717,718,39,2.0,Aadhar,622648,713492,9,4,0,1
718,719,34,1.0,Aadhar,818028,924000,4,2,0,0
719,720,49,2.0,Aadhar,831964,862640,6,4,0,1
720,721,27,1.0,Driving,713364,981708,0,0,0,0
721,722,27,1.0,Aadhar,597636,830052,0,0,0,0
722,723,48,2.0,Aadhar,784156,718988,3,2,0,1
723,724,27,1.0,Aadhar,615636,899532,5,0,0,0
724,725,50,2.0,Aadhar,708156,817308,0,0,0,0
725,726,48,1.0,Aadhar,746556,905760,0,0,0,0
726,727,33,2.0,Aadhar,794028,900000,2,2,0,0
727,728,38,1.0,Aadhar,766708,725948,5,4,0,1
728,729,49,2.0,Aadhar,710484,830400,0,0,0,0
729,730,47,2.0,Aadhar,586188,750912,0,0,0,0
730,731,26,1.0,Aadhar,635736,740496,2,2,0,0
731,732,24,,Aadhar,659868,891504,6,0,0,0
732,733,37,2.0,Aadhar,519528,745392,3,3,0,0
733,734,34,2.0,Aadhar,793756,711440,3,2,0,1
734,735,36,2.0,Aadhar,687108,849120,2,0,0,0
735,736,22,,Aadhar,666156,870012,0,0,0,0
736,737,36,1.0,Aadhar,674556,824280,0,0,0,0
737,738,48,2.0,Aadhar,797908,804776,5,2,0,1
738,739,33,2.0,Aadhar,580188,778068,9,6,0,0
739,740,45,2.0,Aadhar,520728,942792,4,4,0,0
740,741,51,2.0,Aadhar,615928,675548,3,2,0,1
741,742,49,1.0,Aadhar,524328,731700,3,2,0,0
742,743,32,2.0,Aadhar,1041748,1221140,3,2,0,1
743,744,52,1.0,Aadhar,653740,601928,15,5,0,1
744,745,31,1.0,Aadhar,837676,784880,5,4,0,1
745,746,46,1.0,Aadhar,729736,708980,6,5,0,1
746,747,32,2.0,Aadhar,358368,590400,3,3,0,0
747,748,28,2.0,Aadhar,681876,1164456,0,0,0,0
748,749,50,1.0,Aadhar,781108,730400,3,2,0,1
749,750,31,1.0,Aadhar,517188,766848,0,0,0,0
750,751,52,2.0,VoterID,779656,921500,3,2,0,1
751,752,33,2.0,Aadhar,672156,833796,0,0,0,0
752,753,48,2.0,Aadhar,615636,741984,0,0,0,0
753,754,28,1.0,Aadhar,472740,779868,2,2,0,0
754,755,48,2.0,Aadhar,600936,845880,0,0,0,0
755,756,44,2.0,VoterID,766516,699464,3,2,0,1
756,757,50,2.0,Aadhar,1273468,1484000,3,2,0,1
757,758,52,1.0,Aadhar,615628,737072,12,6,0,1
758,759,43,1.0,Aadhar,590436,798696,5,3,0,0
759,760,42,2.0,Aadhar,1047288,1459848,2,2,0,0
760,761,32,1.0,Aadhar,872584,923960,7,5,0,1
761,762,38,2.0,Aadhar,603636,881088,0,0,0,0
762,763,30,2.0,Aadhar,617196,827040,0,0,0,0
763,764,38,2.0,VoterID,855364,832976,3,2,0,1
764,765,50,2.0,Aadhar,755908,699920,3,2,0,1
765,766,53,1.0,Aadhar,765508,849584,20,10,1,1
766,767,32,1.0,Aadhar,853476,1030956,4,3,0,0
767,768,42,1.0,Aadhar,894948,1077600,0,0,0,0
768,769,30,2.0,VoterID,812028,1270668,0,0,0,0
769,770,27,1.0,Aadhar,639636,816360,2,2,0,0
770,771,25,2.0,Aadhar,368808,541200,2,0,0,0
771,772,55,2.0,VoterID,692836,773432,3,2,0,1
772,773,44,2.0,Aadhar,757108,790148,3,2,0,1
773,774,37,2.0,Aadhar,618936,832416,0,0,0,0
774,775,51,1.0,Aadhar,950476,1100552,3,2,0,1
775,776,26,2.0,Aadhar,722556,906000,0,0,0,0
776,777,41,2.0,Aadhar,539388,747840,0,0,0,0
777,778,37,1.0,Aadhar,831556,787460,3,2,0,1
778,779,46,1.0,Aadhar,947748,1879440,0,0,0,0
779,780,37,2.0,Aadhar,914584,822848,5,4,0,1
780,781,46,1.0,Aadhar,961804,892160,3,2,0,1
781,782,33,2.0,Aadhar,665740,641960,5,4,0,1
782,783,27,,Aadhar,877476,1382184,0,0,0,0
783,784,45,1.0,Aadhar,796036,807824,7,6,0,1
784,785,32,2.0,Aadhar,627636,1243068,0,0,0,0
785,786,46,2.0,Aadhar,597336,690864,0,0,0,0
786,787,47,1.0,Driving,527388,862608,0,0,0,0
787,788,41,1.0,Aadhar,999748,943088,29,16,0,1
788,789,27,1.0,Aadhar,566988,815400,3,3,0,0
789,790,53,2.0,Aadhar,644188,842144,112,13,0,1
790,791,37,2.0,Aadhar,577788,736704,34,4,0,0
791,792,45,1.0,VoterID,716556,852288,2,0,0,0
792,793,33,2.0,Aadhar,739348,737600,3,2,0,1
793,794,32,2.0,VoterID,618936,807840,0,0,0,0
794,795,27,2.0,Aadhar,627636,795396,0,0,0,0
795,796,46,1.0,Aadhar,496728,954408,0,0,0,0
796,797,39,1.0,Aadhar,747748,743912,3,2,0,1
797,798,31,1.0,Aadhar,814584,983640,5,5,0,0
798,799,32,1.0,VoterID,655908,841872,0,0,0,0
799,800,33,2.0,Aadhar,624388,709580,3,2,0,1
800,801,34,2.0,Aadhar,636936,864924,3,0,0,0
801,802,42,1.0,Aadhar,751008,871392,0,0,0,0
802,803,32,1.0,Aadhar,784156,740000,5,4,0,1
803,804,23,,Aadhar,504048,1109424,0,0,0,0
804,805,30,2.0,Driving,248412,811080,2,0,0,0
805,806,43,2.0,PAN,424740,856908,12,3,0,0
806,807,27,,Aadhar,495208,720992,7,5,0,1
807,808,46,1.0,Aadhar,872584,900080,6,4,0,1
808,809,34,2.0,Aadhar,759384,1062000,0,0,0,0
809,810,39,2.0,Aadhar,972604,1187420,3,2,0,1
810,811,32,1.0,Aadhar,774276,984876,10,4,0,0
811,812,38,1.0,Aadhar,589836,765600,2,2,0,0
812,813,36,1.0,Aadhar,684348,1048416,14,6,0,0
813,814,33,2.0,PAN,604168,830768,5,4,0,1
814,815,29,1.0,Aadhar,746556,1061964,0,0,0,0
815,816,38,2.0,Aadhar,683508,780000,3,3,0,0
816,817,41,1.0,Aadhar,814584,1182804,0,0,0,0
817,818,36,2.0,Aadhar,526188,734640,5,4,0,0
818,819,34,1.0,Aadhar,715708,642668,3,2,0,1
819,820,45,2.0,Aadhar,506520,840552,6,0,0,0
820,821,53,1.0,VoterID,888028,862088,7,4,0,1
821,822,24,1.0,Aadhar,467268,731172,2,0,0,0
822,823,40,2.0,Aadhar,912948,1128000,3,2,0,0
823,824,25,2.0,Aadhar,825804,1282188,0,0,0,0
824,825,34,,Aadhar,571188,1057728,18,6,0,0
825,826,46,2.0,Aadhar,781108,744056,3,2,0,1
826,827,49,2.0,Aadhar,868732,830756,15,5,0,1
827,828,32,,VoterID,621636,909024,0,0,0,0
828,829,34,2.0,Aadhar,578728,656120,6,4,0,1
829,830,31,2.0,Aadhar,447544,401456,3,2,0,1
830,831,45,2.0,Aadhar,472728,774840,2,0,0,0
831,832,45,2.0,Aadhar,1518612,2269560,5,3,0,0
832,833,26,1.0,Aadhar,562188,828948,0,0,0,0
833,834,45,1.0,Aadhar,586788,1036128,13,7,0,0
834,835,44,1.0,Aadhar,883828,864164,3,2,0,1
835,836,28,2.0,Aadhar,909012,1255092,0,0,0,0
836,837,39,1.0,Aadhar,544188,752580,0,0,0,0
837,838,52,2.0,Driving,883828,847124,9,5,0,1
838,839,43,1.0,Aadhar,316608,773520,10,4,0,0
839,840,32,2.0,Aadhar,244788,726000,0,0,0,0
840,841,30,2.0,Aadhar,810556,1134752,3,2,0,1
841,842,53,2.0,Aadhar,693508,846200,5,2,0,1
842,843,49,2.0,Aadhar,770556,1045332,3,2,0,0
843,844,33,2.0,VoterID,1087432,1259036,6,5,0,1
844,845,49,2.0,Aadhar,613272,985560,0,0,0,0
845,846,46,2.0,Aadhar,431424,804000,4,2,0,0
846,847,26,1.0,Aadhar,735072,876000,0,0,0,0
847,848,33,1.0,Aadhar,718324,646160,5,2,0,1
848,849,44,2.0,Aadhar,696168,811968,0,0,0,0
849,850,31,2.0,Aadhar,781108,742256,3,2,0,1
850,851,41,2.0,Aadhar,802156,964580,3,2,0,1
851,852,47,2.0,Aadhar,719200,613208,6,5,0,1
852,853,34,2.0,Aadhar,348336,765528,3,0,0,0
853,854,38,2.0,Aadhar,810484,842936,7,5,0,1
854,855,41,2.0,VoterID,802588,820796,3,2,0,1
855,856,33,2.0,Aadhar,784156,734000,3,2,0,1
856,857,39,2.0,Aadhar,912184,878000,9,4,0,1
857,858,41,1.0,Aadhar,786000,941352,2,2,0,0
858,859,45,2.0,Aadhar,1012012,1158200,5,4,0,1
859,860,50,2.0,VoterID,861364,870932,3,2,0,1
860,861,27,1.0,Aadhar,861804,1229016,0,0,0,0
861,862,47,2.0,Aadhar,556188,787104,25,2,0,0
862,863,41,1.0,Aadhar,819364,742868,3,2,0,1
863,864,48,2.0,Aadhar,514920,851928,2,2,0,0
864,865,43,2.0,Aadhar,544188,835968,0,0,0,0
865,866,48,2.0,Aadhar,318492,806700,0,0,0,0
866,867,35,1.0,Aadhar,407808,889164,7,2,0,0
867,868,27,2.0,VoterID,719364,1283400,0,0,0,0
868,869,41,1.0,Aadhar,772156,1001012,5,4,0,1
869,870,40,2.0,VoterID,866584,1056500,3,2,0,1
870,871,34,2.0,Aadhar,1269880,1496000,6,5,0,1
871,872,47,1.0,Aadhar,664080,791820,0,0,0,0
872,873,45,1.0,Aadhar,723756,830964,6,3,0,0
873,874,38,1.0,Driving,741204,966192,3,3,0,0
874,875,33,,Aadhar,681108,943212,0,0,0,0
875,876,40,1.0,Aadhar,666156,808656,0,0,0,0
876,877,44,1.0,VoterID,943804,911900,3,2,0,1
877,878,35,2.0,Aadhar,727764,941352,0,0,0,0
878,879,46,2.0,Aadhar,428892,791208,3,3,0,0
879,880,31,1.0,VoterID,890584,1084340,3,2,0,1
880,881,52,1.0,Aadhar,825364,741560,3,2,0,1
881,882,32,1.0,Aadhar,984396,1359792,0,0,0,0
882,883,38,1.0,Aadhar,971476,964496,18,7,0,1
883,884,34,2.0,Aadhar,552588,813600,2,0,0,0
884,885,36,1.0,Aadhar,770556,939480,0,0,0,0
885,886,34,2.0,Aadhar,900028,860504,6,4,0,1
886,887,35,2.0,Aadhar,796584,1021872,0,0,0,0
887,888,49,,Aadhar,816556,810800,5,4,0,1
888,889,49,1.0,Aadhar,662556,802188,7,4,0,0
889,890,37,2.0,Aadhar,612936,824172,0,0,0,0
890,891,28,1.0,Aadhar,709908,841572,7,2,0,0
891,892,47,2.0,VoterID,931804,1044776,15,5,0,1
892,893,49,2.0,Aadhar,754000,698000,5,2,0,1
893,894,38,1.0,Aadhar,979600,980000,3,2,0,1
894,895,23,,Aadhar,672156,846768,0,0,0,0
895,896,36,2.0,Aadhar,687108,986064,0,0,0,0
896,897,40,2.0,Aadhar,961804,1325120,3,2,0,1
897,898,28,1.0,Aadhar,582588,814344,5,2,0,0
898,899,26,2.0,PAN,796584,1255332,0,0,0,0
899,900,44,2.0,Aadhar,350368,820700,3,2,0,1
900,901,36,2.0,Aadhar,1071832,1434608,3,2,0,1
901,902,53,1.0,Aadhar,824164,736400,3,2,0,1
902,903,45,2.0,Aadhar,1145880,2132520,3,2,0,0
903,904,35,1.0,VoterID,745156,669176,5,4,0,1
904,905,36,1.0,Aadhar,513720,753696,0,0,0,0
905,906,38,1.0,Aadhar,696156,894000,0,0,0,0
906,907,35,1.0,Aadhar,824316,1275156,7,5,0,0
907,908,46,2.0,Aadhar,591636,711180,22,9,1,0
908,909,47,2.0,Aadhar,696156,899616,0,0,0,0
909,910,49,,Aadhar,813556,774200,6,2,0,1
910,911,52,2.0,Aadhar,674188,807452,3,2,0,1
911,912,45,1.0,Aadhar,618636,808368,2,2,0,0
912,913,42,2.0,VoterID,917980,1055996,3,2,0,1
913,914,50,1.0,Aadhar,818668,784388,8,5,0,1
914,915,46,2.0,Aadhar,799108,766112,3,2,0,1
915,916,38,2.0,Aadhar,648156,926064,2,2,0,0
916,917,28,2.0,Aadhar,576588,669240,6,3,0,0
917,918,42,2.0,Aadhar,948132,1141056,0,0,0,0
918,919,46,2.0,VoterID,897028,1149452,3,2,0,1
919,920,45,2.0,Aadhar,912948,1352136,8,6,1,0
920,921,31,1.0,Aadhar,444468,614652,0,0,0,0
921,922,34,2.0,Aadhar,797764,719396,21,19,0,1
922,923,35,2.0,PAN,568188,985872,0,0,0,0
923,924,49,2.0,VoterID,761740,774560,3,2,0,1
924,925,43,2.0,Aadhar,629740,766808,11,5,0,1
925,926,38,1.0,Aadhar,597636,852000,2,2,0,0
926,927,39,1.0,VoterID,662556,812400,4,2,0,0
927,928,41,,Aadhar,639636,861240,3,2,0,0
